gene_symbol,statistic,dm,p.value,mean_pnet,mean_norm,pval_log
CDCA8,0.09655067899367453,0.0019700637341891064,0.9245558199638029,0.11578258083396932,0.11775264456815845,0.03406686322797566
CDGAP,0.062362302342787154,0.0018672310759548782,0.9512229509251444,0.16576251850313528,0.1676297495790901,0.021717679688884026
CDH1,1.655096703541629,0.04476573095222531,0.12183267726747328,0.04990345930931415,0.09466919026153947,0.9142362120841958
CDH15,-1.1459112482875917,-0.0507417298096591,0.27248833640225933,0.2666425979210386,0.2159008681113795,0.5646520825416392
CDH2,0.34917662563747937,0.00688549010514191,0.7325476856520119,0.039248057605083105,0.04613354771022501,0.135164099381406
CDH8,2.5261312102577564,0.07256674181504452,0.02530923704090981,0.0731264828054202,0.14569322462046475,1.5967209466598837
CDK14,-1.223814242603834,-0.020367997283710138,0.24274065702904246,0.08444437169439277,0.06407637441068263,0.6148574768836773
CDK19,-1.2693545189201814,-0.020094558714886954,0.2265691593204534,0.08624430760822369,0.06614974889333673,0.6447992067784368
CDK2AP2,-0.15484317502937334,-0.004060898804083182,0.8793232053797057,0.09990621383745704,0.09584531503337386,0.05585146563938136
CDK4,-1.6875631557611295,-0.016281996699392738,0.1153261830580011,0.07800506548960238,0.06172306879020964,0.938072081545828
CDK5R1,-0.4691171637610692,-0.006467188966460147,0.6467560444775196,0.16585848398005884,0.1593912950135987,0.189259503746377
CDK5R2,-0.33910380667614826,-0.00919027160262563,0.7399467299844904,0.10190180987636646,0.09271153827374083,0.13079954473730226
CDK5RAP3,-0.27834958343804117,-0.008014415052066584,0.7851221589503974,0.09442684060646336,0.08641242555439678,0.10506276512666704
CDK6,-0.11342164395049764,-0.0027294030628846055,0.9114291536401345,0.09923396604633614,0.09650456298345154,0.040277083870160525
CDK8,0.6319289730781219,0.007159371456210352,0.5383881581914066,0.04346488167613915,0.0506242531323495,0.26890450095474366
CDKL2,0.17041622818906513,0.008093364043685186,0.867306458220935,0.11841669696404858,0.12651006100773377,0.061827419712213574
CDKL5,-1.0329537172625363,-0.05084638513198411,0.3204602911092337,0.20233188399099314,0.15148549885900903,0.4942257771297242
CDKN1B,0.39420942527442265,0.0047207547033255234,0.6998169714971951,0.057678418368771,0.062399173072096525,0.15501552950357397
CDKN2AIPNL,0.6252960056288499,0.008756613660750735,0.542598074057711,0.058678068136041005,0.06743468179679174,0.26552175209228673
CDKN2C,-0.1657281304418344,-0.004629439561847137,0.8709205065525379,0.08486801850892722,0.08023857894708009,0.06002148350106821
CDO1,0.446548526373593,0.0157713504715353,0.6625491581000116,0.10365319475892873,0.11942454523046403,0.178781893542771
CDR2,-0.40800770263749353,-0.009625079327163485,0.6899080716047697,0.08104925868000083,0.07142417935283733,0.16120877397947375
CDS1,0.3748541591924068,0.00502707112841283,0.7138130552480368,0.06721594897205851,0.07224302010047136,0.14641551330059793
CDX2,-0.018738072361485055,-5.665273200459731e-4,0.9853345981838398,0.12141218187944917,0.12084565455940321,0.006416267503055466
CEBPB,0.33200163608987066,0.00872378763105372,0.7451799557275208,0.06547589047625939,0.07419967810731311,0.12773883551762
CEBPD,0.6617904573977818,0.013011589814923924,0.5196644665969489,0.050980273071654134,0.06399186288657807,0.28427697817128417
CEBPG,-0.0722487930552913,-0.0016392958566745428,0.9435036579505067,0.0557977555083576,0.054158459651683054,0.025256411742144057
CECR7,0.09138581441908009,0.00462920125424815,0.9285791961280161,0.4851871951891024,0.4898163964433506,0.03218105048678868
CELSR1,-0.6071077103089482,-0.014564574101970373,0.5542356562724169,0.12155475022167121,0.10699017611970085,0.25630553769448033
CELSR2,0.5748309756730458,0.009963370966034724,0.5752193101356948,0.10994148159403433,0.11990485256006904,0.24016654309698965
CELSR3,0.3478691259099275,0.006599368131010051,0.7335065660575235,0.06247544034877472,0.06907480847978478,0.13459599417272702
CEMP1,-0.6759220510100559,-0.01281037490223269,0.5109361983565566,0.09869227987058926,0.08588190496835658,0.2916333277158408
CENPC1,1.9380907634965496,0.026752404046491,0.07463896975485292,0.06422792442657296,0.09098032847306396,1.1270343638069789
CENPE,2.2143443160214082,0.02607841959573453,0.04528763968840781,0.04729229393652732,0.07337071353226185,1.3440203133866393
CENPF,1.134375916592309,0.018877376269865805,0.2771216769576362,0.051521273540913425,0.07039864981077924,0.5573295015909944
CENPJ,0.8092378556029198,0.010794543956774295,0.432940482958998,0.05507807872179365,0.06587262267856794,0.3635718027207297
CENPV,0.3930877250256711,0.015297287042239843,0.7006250436632904,0.1497920149111648,0.16508930195340465,0.15451434299550937
CEP135,0.9132792392495268,0.008952906530080261,0.3777224617432471,0.043651069177116905,0.052603975707197166,0.42282718853468476
CEP152,1.2615423352272386,0.01840502030814139,0.22928072440047978,0.059300692570700905,0.0777057128788423,0.6396324548138187
CEP164,0.6313454810831773,0.01750530583971069,0.5387577615310203,0.06380432126893812,0.08130962710864881,0.2686064601893322
CEP192,1.1008079926581884,0.016897359618673176,0.2909458517533449,0.06205552920461926,0.07895288882329243,0.5361878305086352
CEP250,-0.44068244220936437,-0.010345146417795548,0.6666821871078175,0.09122930352553849,0.08088415710774292,0.17608114851044815
CEP350,1.3843602320570734,0.01255481152719935,0.18955163352053367,0.026224342965113643,0.038779154492313,0.7222724685527828
CEP68,-0.0636100107829187,-0.0017839801364957913,0.9502484507948252,0.07181221760467806,0.07002823746818226,0.022162829761488118
CEP70,1.5778327860782235,0.015515852824836834,0.1386185013831846,0.03321132332034332,0.04872717614518016,0.8581788006594022
CEP72,-1.3610596730059927,-0.03662689014852209,0.1966224593926882,0.14202622479000485,0.10539933464148275,0.7063668759585595
CETN1,0.3597611350479961,0.016571141734964767,0.7248026490307594,0.8043533868311672,0.8209245285661321,0.13978022805566548
CETN3,-0.010811126799484129,-1.795372702725201e-4,0.991538287335562,0.08058725607850423,0.0804077188082317,0.0036905112544221223
CFAP20,2.1294370817807153,0.05971614484434501,0.05290370165980377,0.0630177808193815,0.12273392566372651,1.276513939416926
CFL1,-0.2912581395620564,-0.010172810091260892,0.7754491472426112,0.21034074739651581,0.20016793730525492,0.11044667727791999
CGB7,-0.06373981259732212,-0.0024885989336160125,0.9501470761869839,0.12108902426417827,0.11860042533056224,0.02220916372955662
CGRRF1,1.4304721829539047,0.02359588578256462,0.1761763094003157,0.046962538516483875,0.07055842429904849,0.7540524919991718
